repository_name,release_id,cycle_length_days,is_prerelease,release_sequence,commit_count,pr_count,pct_merged,avg_time_to_merge_hours,median_time_to_merge_hours,distinct_contributors,first_time_contributor_count,first_time_contributor_share,top_contributor_share,open_issues_at_release,open_bugs_at_release,release_date,bugs_in_window,elevated_risk,risk_threshold_used,window_complete,prior_releases_avg_bugs,prior_releases_count,split,had_commit_activity,had_pr_activity,had_contributor_activity,has_prior_release_history,has_prior_release,open_bugs_at_release_repo_z,prior_releases_avg_bugs_repo_z,repo_kubernetes/kubernetes,repo_microsoft/vscode
kubernetes/kubernetes,42868108,0.0062152777777777,0,24,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1991,816,2021-05-12 20:30:34+00:00,146.0,1.0,112.25,True,146.38888888888889,18,train,0,0,0,1,1,0.7783836784731041,1.7500318608253025,1,0
kubernetes/kubernetes,42868402,0.0046643518518518,0,25,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1991,816,2021-05-12 20:37:17+00:00,146.0,1.0,112.25,True,146.38888888888889,18,train,0,0,0,1,1,0.7783836784731041,1.7500318608253025,1,0
kubernetes/kubernetes,42868425,0.0004282407407407,0,26,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1991,816,2021-05-12 20:37:54+00:00,146.0,1.0,112.25,True,146.38888888888889,18,train,0,0,0,1,1,0.7783836784731041,1.7500318608253025,1,0
kubernetes/kubernetes,44743553,34.86159722222222,0,29,509.0,663.0,0.669683257918552,495.3194119119119,103.67902777777778,173.0,52.0,0.3005780346820809,0.0451866404715127,2012,842,2021-06-16 17:18:36+00:00,120.0,1.0,112.25,True,147.0,26,train,1,1,1,1,1,1.2506125358058156,1.78784929253836,1,0
kubernetes/kubernetes,44821176,1.0541203703703703,0,30,20.0,25.0,0.52,577.8611538461539,33.09777777777778,18.0,5.0,0.2777777777777778,0.1,2006,842,2021-06-17 18:36:32+00:00,121.0,1.0,112.25,True,147.0,26,train,1,1,1,1,1,1.2506125358058156,1.78784929253836,1,0
kubernetes/kubernetes,44821813,0.0066319444444444,0,31,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,2006,842,2021-06-17 18:46:05+00:00,121.0,1.0,112.25,True,147.0,26,train,0,0,0,1,1,1.2506125358058156,1.78784929253836,1,0
kubernetes/kubernetes,44822353,0.0072106481481481,0,32,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,2007,843,2021-06-17 18:56:28+00:00,120.0,1.0,112.25,True,147.0,26,train,1,0,1,1,1,1.268775184164766,1.78784929253836,1,0
kubernetes/kubernetes,46289135,28.17701388888889,0,36,498.0,539.0,0.640074211502783,644.3409959742352,129.5,165.0,48.0,0.2909090909090909,0.110441767068273,1845,782,2021-07-15 23:11:22+00:00,112.0,0.0,112.25,True,147.03571428571428,28,train,1,1,1,1,1,0.16085363426878918,1.7900594021839278,1,0
kubernetes/kubernetes,46289180,0.0011458333333333,0,37,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1845,782,2021-07-15 23:13:01+00:00,112.0,0.0,112.25,True,147.03571428571428,28,train,1,0,1,1,1,0.16085363426878918,1.7900594021839278,1,0
kubernetes/kubernetes,46289230,0.0010069444444444,0,38,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1845,782,2021-07-15 23:14:28+00:00,112.0,0.0,112.25,True,147.03571428571428,28,train,1,0,1,1,1,0.16085363426878918,1.7900594021839278,1,0
kubernetes/kubernetes,47318163,19.85032407407408,0,40,179.0,282.0,0.624113475177305,454.6968781565657,230.6184722222222,100.0,24.0,0.24,0.0893854748603352,1858,790,2021-08-04 19:38:56+00:00,122.0,1.0,112.25,True,143.03030303030303,33,train,1,1,1,1,1,0.30615482114039266,1.5421922567824677,1,0
kubernetes/kubernetes,47708237,7.124351851851852,0,41,98.0,127.0,0.7401574803149606,517.9933983451537,59.18888888888889,55.0,6.0,0.109090909090909,0.1326530612244898,1849,793,2021-08-11 22:38:00+00:00,109.0,0.0,112.25,True,141.76470588235293,34,train,1,1,1,1,1,0.360642766217244,1.4638732197879973,1,0
kubernetes/kubernetes,47708400,0.0038194444444444,0,42,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1849,793,2021-08-11 22:43:30+00:00,109.0,0.0,112.25,True,141.76470588235293,34,train,1,0,1,1,1,0.360642766217244,1.4638732197879973,1,0
kubernetes/kubernetes,47708498,0.002037037037037,0,43,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1849,793,2021-08-11 22:46:26+00:00,109.0,0.0,112.25,True,141.76470588235293,34,train,1,0,1,1,1,0.360642766217244,1.4638732197879973,1,0
kubernetes/kubernetes,48132309,7.789722222222222,0,45,82.0,97.0,0.6288659793814433,495.156179417122,96.00138888888888,43.0,4.0,0.0930232558139534,0.1097560975609756,1842,795,2021-08-19 17:43:38+00:00,112.0,0.0,112.25,True,138.76315789473685,38,train,1,1,1,1,1,0.3969680629351449,1.2781282153341396,1,0
kubernetes/kubernetes,49630995,27.12605324074074,0,47,336.0,406.0,0.687192118226601,721.063169056153,200.4933333333333,127.0,33.0,0.2598425196850393,0.1041666666666666,1846,800,2021-09-15 20:45:09+00:00,117.0,1.0,112.25,True,135.65116279069767,43,train,1,1,1,1,1,0.4877813047298971,1.0855484042349886,1,0
kubernetes/kubernetes,49632055,0.0139583333333333,0,48,2.0,1.0,1.0,4.311388888888889,4.311388888888889,2.0,0.0,0.0,0.5,1847,801,2021-09-15 21:05:15+00:00,116.0,1.0,112.25,True,135.65116279069767,43,train,1,1,1,1,1,0.5059439530888475,1.0855484042349886,1,0
kubernetes/kubernetes,49636436,0.0707175925925926,0,49,5.0,4.0,1.0,386.8746527777778,27.59375,3.0,0.0,0.0,0.6,1847,801,2021-09-15 22:47:05+00:00,116.0,1.0,112.25,True,135.65116279069767,43,train,1,1,1,1,1,0.5059439530888475,1.0855484042349886,1,0
kubernetes/kubernetes,49638691,0.0365277777777777,0,50,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1848,801,2021-09-15 23:39:41+00:00,116.0,1.0,112.25,True,135.65116279069767,43,train,1,0,1,1,1,0.5059439530888475,1.0855484042349886,1,0
kubernetes/kubernetes,52193134,42.07355324074074,0,52,509.0,594.0,0.6734006734006734,502.1123604166667,166.1348611111111,162.0,42.0,0.2592592592592592,0.0510805500982318,1843,801,2021-10-28 01:25:36+00:00,120.0,1.0,112.25,True,132.82,50,train,1,1,1,1,1,0.5059439530888475,0.9103473588619304,1,0
kubernetes/kubernetes,52193186,0.00125,0,53,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1843,801,2021-10-28 01:27:24+00:00,120.0,1.0,112.25,True,132.82,50,train,1,0,1,1,1,0.5059439530888475,0.9103473588619304,1,0
kubernetes/kubernetes,52193237,0.0007407407407407,0,54,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1843,801,2021-10-28 01:28:28+00:00,120.0,1.0,112.25,True,132.82,50,train,1,0,1,1,1,0.5059439530888475,0.9103473588619304,1,0
kubernetes/kubernetes,52193302,0.0013310185185185,0,55,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1843,801,2021-10-28 01:30:23+00:00,120.0,1.0,112.25,True,132.82,50,train,1,0,1,1,1,0.5059439530888475,0.9103473588619304,1,0
kubernetes/kubernetes,53592811,20.835578703703703,0,57,390.0,382.0,0.7617801047120419,755.7352462772051,117.07194444444444,146.0,39.0,0.2671232876712329,0.0717948717948717,1812,776,2021-11-17 21:33:37+00:00,117.0,1.0,112.25,True,132.4313725490196,51,train,1,1,1,1,1,0.051877744115086534,0.8862978990794886,1,0
kubernetes/kubernetes,53593301,0.0056944444444444,0,59,3.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,2.0,0.0,0.0,0.6666666666666666,1812,776,2021-11-17 21:41:49+00:00,117.0,1.0,112.25,True,132.4313725490196,51,train,1,0,1,1,1,0.051877744115086534,0.8862978990794886,1,0
kubernetes/kubernetes,53593506,0.0026388888888888,0,60,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1811,776,2021-11-17 21:45:37+00:00,117.0,1.0,112.25,True,132.4313725490196,51,train,1,0,1,1,1,0.051877744115086534,0.8862978990794886,1,0
kubernetes/kubernetes,54824547,19.95988425925926,0,63,159.0,215.0,0.6651162790697674,635.8376748251749,323.0469444444444,66.0,10.0,0.1515151515151515,0.0817610062893081,1794,769,2021-12-07 20:47:51+00:00,105.0,0.0,112.25,True,131.32142857142858,56,train,1,1,1,1,1,-0.07526079439756655,0.8176111581338866,1,0
kubernetes/kubernetes,55392164,7.910636574074074,0,65,97.0,141.0,0.6879432624113475,427.27575315005726,82.52444444444444,57.0,8.0,0.1403508771929824,0.0515463917525773,1794,775,2021-12-15 18:39:10+00:00,100.0,0.0,112.25,True,131.32142857142858,56,train,1,1,1,1,1,0.03371509575613609,0.8176111581338866,1,0
kubernetes/kubernetes,55393544,0.0130671296296296,0,66,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1794,775,2021-12-15 18:57:59+00:00,100.0,0.0,112.25,True,131.32142857142858,56,train,0,0,0,1,1,0.03371509575613609,0.8176111581338866,1,0
kubernetes/kubernetes,55465785,0.8676388888888888,0,67,12.0,13.0,0.6923076923076923,405.827037037037,462.18,10.0,1.0,0.1,0.1666666666666666,1795,775,2021-12-16 15:47:23+00:00,100.0,0.0,112.25,True,131.32142857142858,56,train,1,1,1,1,1,0.03371509575613609,0.8176111581338866,1,0
kubernetes/kubernetes,55467689,0.0142592592592592,0,68,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1795,775,2021-12-16 16:07:55+00:00,100.0,0.0,112.25,True,131.32142857142858,56,train,1,0,1,1,1,0.03371509575613609,0.8176111581338866,1,0
kubernetes/kubernetes,57503634,34.20697916666666,0,69,283.0,363.0,0.6887052341597796,634.1685511111111,127.99013888888888,120.0,38.0,0.3166666666666666,0.0530035335689045,1805,779,2022-01-19 21:05:58+00:00,97.0,0.0,112.25,True,126.97058823529412,68,train,1,1,1,1,1,0.10636568919193785,0.5483678007237738,1,0
kubernetes/kubernetes,57503779,0.0013541666666666,0,70,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1805,779,2022-01-19 21:07:55+00:00,97.0,0.0,112.25,True,126.97058823529412,68,train,0,0,0,1,1,0.10636568919193785,0.5483678007237738,1,0
kubernetes/kubernetes,57504045,0.0022106481481481,0,71,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1805,779,2022-01-19 21:11:06+00:00,97.0,0.0,112.25,True,126.97058823529412,68,train,0,0,0,1,1,0.10636568919193785,0.5483678007237738,1,0
kubernetes/kubernetes,57516071,0.1158796296296296,0,72,1.0,1.0,1.0,537.0313888888888,537.0313888888888,1.0,0.0,0.0,1.0,1804,778,2022-01-19 23:57:58+00:00,97.0,0.0,112.25,True,126.97058823529412,68,train,1,1,1,1,1,0.08820304083298741,0.5483678007237738,1,0
kubernetes/kubernetes,57972287,6.004918981481482,0,73,66.0,78.0,0.6282051282051282,318.9832086167801,142.1786111111111,47.0,9.0,0.1914893617021276,0.106060606060606,1795,771,2022-01-26 00:05:03+00:00,95.0,0.0,112.25,True,126.97058823529412,68,train,1,1,1,1,1,-0.03893549767966567,0.5483678007237738,1,0
kubernetes/kubernetes,59818995,22.66859953703704,0,76,238.0,292.0,0.6472602739726028,586.3854835390946,122.31083333333332,105.0,21.0,0.2,0.0630252100840336,1758,740,2022-02-17 16:07:50+00:00,94.0,0.0,112.25,True,126.97058823529412,68,train,1,1,1,1,1,-0.6019775968071293,0.5483678007237738,1,0
kubernetes/kubernetes,59820624,0.0066898148148148,0,77,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1758,740,2022-02-17 16:17:28+00:00,93.0,0.0,112.25,True,126.97058823529412,68,train,0,0,0,1,1,-0.6019775968071293,0.5483678007237738,1,0
kubernetes/kubernetes,59821299,0.0048958333333333,0,78,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1758,740,2022-02-17 16:24:31+00:00,93.0,0.0,112.25,True,126.97058823529412,68,train,0,0,0,1,1,-0.6019775968071293,0.5483678007237738,1,0
kubernetes/kubernetes,62049233,27.252476851851853,0,79,309.0,402.0,0.6890547263681592,585.2084316085038,162.75027777777777,120.0,26.0,0.2166666666666666,0.0485436893203883,1745,733,2022-03-16 22:28:05+00:00,111.0,0.0,112.25,True,124.43243243243244,74,train,1,1,1,1,1,-0.7291161353197824,0.3912989273117023,1,0
kubernetes/kubernetes,62049706,0.007199074074074,0,80,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1745,733,2022-03-16 22:38:27+00:00,111.0,0.0,112.25,True,124.43243243243244,74,train,0,0,0,1,1,-0.7291161353197824,0.3912989273117023,1,0
kubernetes/kubernetes,62050650,0.007199074074074,0,81,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1745,733,2022-03-16 22:48:49+00:00,111.0,0.0,112.25,True,124.43243243243244,74,train,0,0,0,1,1,-0.7291161353197824,0.3912989273117023,1,0
kubernetes/kubernetes,64863991,34.71822916666667,0,85,476.0,535.0,0.5906542056074766,721.5058060829817,145.54541666666665,151.0,36.0,0.23841059602649,0.0672268907563025,1762,735,2022-04-20 16:03:04+00:00,97.0,0.0,112.25,True,122.4320987654321,81,train,1,1,1,1,1,-0.6927908386018815,0.2675121388215151,1,0
kubernetes/kubernetes,64869495,0.0461226851851851,0,86,5.0,2.0,1.0,328.9783333333333,328.9783333333333,1.0,0.0,0.0,1.0,1762,734,2022-04-20 17:09:29+00:00,97.0,0.0,112.25,True,122.4320987654321,81,train,1,1,1,1,1,-0.7109534869608319,0.2675121388215151,1,0
kubernetes/kubernetes,64881287,0.0885763888888888,0,87,1.0,1.0,1.0,328.2283333333333,328.2283333333333,1.0,0.0,0.0,1.0,1759,731,2022-04-20 19:17:02+00:00,97.0,0.0,112.25,True,122.4320987654321,81,train,1,1,1,1,1,-0.7654414320376832,0.2675121388215151,1,0
kubernetes/kubernetes,65962790,13.0603125,0,89,90.0,125.0,0.568,929.9699217527384,306.0111111111111,53.0,9.0,0.1698113207547169,0.0888888888888888,1759,732,2022-05-03 20:43:53+00:00,95.0,0.0,112.25,True,121.92771084337348,83,train,1,1,1,1,1,-0.7472787836787328,0.23629906569531758,1,0
kubernetes/kubernetes,67749918,21.158622685185183,0,90,288.0,288.0,0.7013888888888888,591.483602860286,101.49902777777775,97.0,18.0,0.1855670103092783,0.1631944444444444,1787,750,2022-05-25 00:32:18+00:00,82.0,0.0,112.25,True,120.80459770114942,87,train,1,1,1,1,1,-0.4203511132176249,0.16679737641188883,1,0
kubernetes/kubernetes,67833798,0.7742476851851852,0,91,8.0,13.0,0.4615384615384615,189.57060185185185,41.699444444444445,6.0,0.0,0.0,0.25,1787,752,2022-05-25 19:07:13+00:00,79.0,0.0,112.25,True,120.80459770114942,87,train,1,1,1,1,1,-0.384025816499724,0.16679737641188883,1,0
kubernetes/kubernetes,67872434,0.1123148148148148,0,92,0.0,1.0,0.0,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1787,752,2022-05-25 21:48:57+00:00,79.0,0.0,112.25,True,120.80459770114942,87,train,0,1,0,1,1,-0.384025816499724,0.16679737641188883,1,0
kubernetes/kubernetes,67885314,0.2376157407407407,0,93,1.0,2.0,0.5,6995.129166666667,6995.129166666667,1.0,0.0,0.0,1.0,1786,751,2022-05-26 03:31:07+00:00,79.0,0.0,112.25,True,120.80459770114942,87,train,1,1,1,1,1,-0.4021884648586745,0.16679737641188883,1,0
kubernetes/kubernetes,69652729,21.67553240740741,0,95,226.0,290.0,0.6896551724137931,758.3228402777779,165.23111111111112,93.0,23.0,0.2473118279569892,0.1106194690265486,1759,730,2022-06-16 19:43:53+00:00,70.0,0.0,112.25,True,120.15730337078652,89,train,1,1,1,1,1,-0.7836040803966337,0.1267408160063013,1,0
kubernetes/kubernetes,69661314,0.0258333333333333,0,96,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1759,730,2022-06-16 20:21:05+00:00,70.0,0.0,112.25,True,120.15730337078652,89,train,0,0,0,1,1,-0.7836040803966337,0.1267408160063013,1,0
kubernetes/kubernetes,69680319,0.3043981481481481,0,97,2.0,2.0,0.5,162.3322222222222,162.3322222222222,1.0,0.0,0.0,1.0,1761,732,2022-06-17 03:39:25+00:00,68.0,0.0,112.25,True,120.15730337078652,89,train,1,1,1,1,1,-0.7472787836787328,0.1267408160063013,1,0
kubernetes/kubernetes,69680447,0.002974537037037,0,98,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1761,732,2022-06-17 03:43:42+00:00,68.0,0.0,112.25,True,120.15730337078652,89,train,0,0,0,1,1,-0.7472787836787328,0.1267408160063013,1,0
kubernetes/kubernetes,71926822,26.58293981481481,0,100,242.0,325.0,0.64,735.652827190171,156.07444444444445,99.0,25.0,0.2525252525252525,0.0537190082644628,1767,722,2022-07-13 17:43:08+00:00,111.0,0.0,112.25,True,118.41935483870968,93,train,1,1,1,1,1,-0.9289052672682372,0.019191225207462043,1,0
kubernetes/kubernetes,71933950,0.0630787037037037,0,101,1.0,1.0,1.0,996.7091666666666,996.7091666666666,1.0,0.0,0.0,1.0,1767,722,2022-07-13 19:13:58+00:00,111.0,0.0,112.25,True,118.41935483870968,93,train,1,1,1,1,1,-0.9289052672682372,0.019191225207462043,1,0
kubernetes/kubernetes,71937344,0.0306597222222222,0,102,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1768,723,2022-07-13 19:58:07+00:00,110.0,0.0,112.25,True,118.41935483870968,93,train,0,0,0,1,1,-0.9107426189092868,0.019191225207462043,1,0
kubernetes/kubernetes,74666225,35.05638888888889,0,107,472.0,541.0,0.6451016635859519,626.9440464820121,155.2325,149.0,32.0,0.2147651006711409,0.0338983050847457,1794,731,2022-08-17 21:19:19+00:00,107.0,0.0,112.25,True,115.45098039215686,102,train,1,1,1,1,1,-0.7654414320376832,-0.16450089868011167,1,0
kubernetes/kubernetes,74669757,0.042511574074074,0,108,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1794,731,2022-08-17 22:20:32+00:00,107.0,0.0,112.25,True,115.45098039215686,102,train,0,0,0,1,1,-0.7654414320376832,-0.16450089868011167,1,0
kubernetes/kubernetes,74671731,0.0329513888888888,0,109,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1794,731,2022-08-17 23:07:59+00:00,107.0,0.0,112.25,True,115.45098039215686,102,train,0,0,0,1,1,-0.7654414320376832,-0.16450089868011167,1,0
kubernetes/kubernetes,75156399,5.930416666666667,0,110,47.0,48.0,0.6875,586.1908164983165,276.17555555555555,26.0,5.0,0.1923076923076923,0.1489361702127659,1758,723,2022-08-23 21:27:47+00:00,112.0,0.0,112.25,True,115.45631067961163,103,train,1,1,1,1,1,-0.9107426189092868,-0.16417104412802347,1,0
kubernetes/kubernetes,77194312,21.970266203703705,0,111,268.0,352.0,0.6505681818181818,612.4471809801067,131.65444444444444,101.0,22.0,0.2178217821782178,0.1492537313432835,1741,728,2022-09-14 20:44:58+00:00,80.0,0.0,112.25,True,115.42857142857144,105,train,1,1,1,1,1,-0.8199293771145346,-0.16588763414399676,1,0
kubernetes/kubernetes,77213823,0.1574652777777777,0,112,3.0,1.0,1.0,311.3697222222222,311.3697222222222,2.0,0.0,0.0,0.6666666666666666,1740,727,2022-09-15 00:31:43+00:00,79.0,0.0,112.25,True,115.42857142857144,105,train,1,1,1,1,1,-0.838092025473485,-0.16588763414399676,1,0
kubernetes/kubernetes,77303540,0.5907175925925926,0,113,9.0,9.0,0.6666666666666666,67.08319444444444,56.6525,9.0,3.0,0.3333333333333333,0.1111111111111111,1736,725,2022-09-15 14:42:21+00:00,82.0,0.0,112.25,True,115.42857142857144,105,train,1,1,1,1,1,-0.8744173221913859,-0.16588763414399676,1,0
kubernetes/kubernetes,77303985,0.0026504629629629,0,114,0.0,1.0,1.0,8.983888888888888,8.983888888888888,0.0,0.0,0.13190730837789655,0.1649305555555555,1736,725,2022-09-15 14:46:10+00:00,82.0,0.0,112.25,True,115.42857142857144,105,train,0,1,0,1,1,-0.8744173221913859,-0.16588763414399676,1,0
kubernetes/kubernetes,77795569,6.0865625,0,116,83.0,127.0,0.7007874015748031,442.3385736579276,76.92611111111111,43.0,6.0,0.1395348837209302,0.0963855421686747,1731,729,2022-09-21 16:50:49+00:00,76.0,0.0,112.25,True,115.14678899082568,109,train,1,1,1,1,1,-0.8017667287555842,-0.18332519648517895,1,0
kubernetes/kubernetes,77802321,0.0549189814814814,0,117,0.0,1.0,1.0,495.6488888888889,495.6488888888889,0.0,0.0,0.13190730837789655,0.1649305555555555,1728,728,2022-09-21 18:09:54+00:00,76.0,0.0,112.25,True,115.14678899082568,109,train,0,1,0,1,1,-0.8199293771145346,-0.18332519648517895,1,0
kubernetes/kubernetes,77807233,0.0376273148148148,0,118,3.0,3.0,1.0,1020.911111111111,1017.7238888888888,2.0,1.0,0.5,0.6666666666666666,1731,728,2022-09-21 19:04:05+00:00,76.0,0.0,112.25,True,115.14678899082568,109,train,1,1,1,1,1,-0.8199293771145346,-0.18332519648517895,1,0
kubernetes/kubernetes,77813556,0.0514467592592592,0,119,3.0,2.0,1.0,14.907361111111111,14.907361111111111,3.0,0.0,0.0,0.3333333333333333,1732,729,2022-09-21 20:18:10+00:00,76.0,0.0,112.25,True,115.14678899082568,109,train,1,1,1,1,1,-0.8017667287555842,-0.18332519648517895,1,0
kubernetes/kubernetes,79809601,21.87349537037037,0,121,263.0,275.0,0.6945454545454546,510.74214223385695,75.94055555555556,100.0,24.0,0.24,0.0950570342205323,1713,721,2022-10-13 17:16:00+00:00,77.0,0.0,112.25,True,115.11818181818182,110,train,1,1,1,1,1,-0.9470679156271876,-0.1850954961545726,1,0
kubernetes/kubernetes,79809812,0.0016435185185185,0,122,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1713,721,2022-10-13 17:18:22+00:00,77.0,0.0,112.25,True,115.11818181818182,110,train,0,0,0,1,1,-0.9470679156271876,-0.1850954961545726,1,0
kubernetes/kubernetes,79809886,0.000636574074074,0,123,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1713,721,2022-10-13 17:19:17+00:00,77.0,0.0,112.25,True,115.11818181818182,110,train,0,0,0,1,1,-0.9470679156271876,-0.1850954961545726,1,0
kubernetes/kubernetes,82710116,27.988333333333333,0,125,591.0,577.0,0.6741767764298093,539.6449214510139,79.36944444444444,144.0,34.0,0.2361111111111111,0.0609137055837563,1702,699,2022-11-10 17:02:29+00:00,81.0,0.0,112.25,True,112.29411764705884,119,train,1,1,1,1,1,-1.3466461795240974,-0.35985725715504796,1,0
kubernetes/kubernetes,82714136,0.0266666666666666,0,126,2.0,1.0,1.0,8168.530833333333,8168.530833333333,1.0,0.0,0.0,1.0,1700,697,2022-11-10 17:40:53+00:00,81.0,0.0,112.25,True,112.29411764705884,119,train,1,1,1,1,1,-1.3829714762419982,-0.35985725715504796,1,0
kubernetes/kubernetes,82714305,0.0011921296296296,0,127,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1700,697,2022-11-10 17:42:36+00:00,81.0,0.0,112.25,True,112.29411764705884,119,train,1,0,1,1,1,-1.3829714762419982,-0.35985725715504796,1,0
kubernetes/kubernetes,82714385,0.0006134259259259,0,128,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1700,697,2022-11-10 17:43:29+00:00,81.0,0.0,112.25,True,112.29411764705884,119,train,0,0,0,1,1,-1.3829714762419982,-0.35985725715504796,1,0
kubernetes/kubernetes,85466097,27.99785879629629,0,132,243.0,357.0,0.6386554621848739,837.4878240740741,340.0884722222222,100.0,16.0,0.16,0.0411522633744856,1740,716,2022-12-08 17:40:24+00:00,68.0,0.0,112.25,True,110.98387096774194,124,train,1,1,1,1,1,-1.0378811574219398,-0.4409393442279466,1,0
kubernetes/kubernetes,85470423,0.0236226851851851,0,133,0.0,1.0,1.0,821.5013888888889,821.5013888888889,0.0,0.0,0.13190730837789655,0.1649305555555555,1739,715,2022-12-08 18:14:25+00:00,68.0,0.0,112.25,True,110.98387096774194,124,train,0,1,0,1,1,-1.0560438057808903,-0.4409393442279466,1,0
kubernetes/kubernetes,85475750,0.0388078703703703,0,134,0.0,1.0,1.0,2201.418333333333,2201.418333333333,0.0,0.0,0.13190730837789655,0.1649305555555555,1740,715,2022-12-08 19:10:18+00:00,68.0,0.0,112.25,True,110.98387096774194,124,train,0,1,0,1,1,-1.0560438057808903,-0.4409393442279466,1,0
kubernetes/kubernetes,85487731,0.0929976851851851,0,135,1.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,1.0,0.0,0.0,1.0,1740,715,2022-12-08 21:24:13+00:00,68.0,0.0,112.25,True,110.98387096774194,124,train,1,0,1,1,1,-1.0560438057808903,-0.4409393442279466,1,0
kubernetes/kubernetes,85515657,0.2755324074074074,0,136,2.0,3.0,0.6666666666666666,750.0972222222222,750.0972222222222,2.0,1.0,0.5,0.5,1739,715,2022-12-09 04:00:59+00:00,68.0,0.0,112.25,True,110.98387096774194,124,train,1,1,1,1,1,-1.0560438057808903,-0.4409393442279466,1,0
kubernetes/kubernetes,89461411,40.71791666666667,0,137,547.0,607.0,0.7067545304777595,598.0738209013209,114.26527777777778,147.0,44.0,0.2993197278911564,0.0968921389396709,1682,688,2023-01-18 21:14:47+00:00,82.0,0.0,112.25,True,107.77941176470588,136,train,1,1,1,1,1,-1.5464353114725522,-0.639241117644827,1,0
kubernetes/kubernetes,89465459,0.0246180555555555,0,138,0.0,0.0,0.6733167082294265,539.7293459222769,145.54541666666665,0.0,0.0,0.13190730837789655,0.1649305555555555,1681,687,2023-01-18 21:50:14+00:00,82.0,0.0,112.25,True,107.77941176470588,136,train,0,0,0,1,1,-1.5645979598315025,-0.639241117644827,1,0
kubernetes/kubernetes,89478326,0.131724537037037,0,139,1.0,5.0,0.8,134.76125000000002,11.288055555555555,1.0,0.0,0.0,1.0,1682,686,2023-01-19 00:59:55+00:00,82.0,0.0,112.25,True,107.77941176470588,136,train,1,1,1,1,1,-1.582760608190453,-0.639241117644827,1,0
