repository_name,release_id,cycle_length_days,is_prerelease,release_sequence,commit_count,pr_count,pct_merged,avg_time_to_merge_hours,median_time_to_merge_hours,distinct_contributors,first_time_contributor_count,first_time_contributor_share,top_contributor_share,open_issues_at_release,open_bugs_at_release,release_date,bugs_in_window,elevated_risk,risk_threshold_used,window_complete,prior_releases_avg_bugs,prior_releases_count
microsoft/vscode,74651367,7.005833333333333,False,53,174.0,147.0,0.891156462585034,61.16715012722646,1.5097222222222222,28.0,2.0,0.0714285714285714,0.1149425287356321,7154,1943,2022-08-17 18:11:27+00:00,345.0,0.0,381.0,True,347.1020408163265,49
microsoft/vscode,76071146,14.997777777777776,False,54,514.0,355.0,0.9154929577464789,94.30210683760683,1.9361111111111111,44.0,6.0,0.1363636363636363,0.1498054474708171,7230,2007,2022-09-01 18:08:15+00:00,364.0,0.0,381.0,True,347.82,50
microsoft/vscode,77034280,11.990393518518518,False,55,323.0,241.0,0.8672199170124482,61.074774056353,2.075833333333333,36.0,4.0,0.1111111111111111,0.1424148606811145,7307,2062,2022-09-13 17:54:25+00:00,345.0,0.0,381.0,True,348.5576923076923,52
microsoft/vscode,77323275,2.0063773148148147,False,56,87.0,58.0,0.896551724137931,67.5475908119658,3.205277777777778,25.0,2.0,0.08,0.1724137931034483,7305,2066,2022-09-15 18:03:36+00:00,335.0,0.0,381.0,True,348.5576923076923,52
microsoft/vscode,79195907,21.00777777777778,False,57,707.0,561.0,0.9233511586452763,24.207034534534536,0.8640277777777778,58.0,16.0,0.2758620689655172,0.1442715700141442,7449,2110,2022-10-06 18:14:48+00:00,309.0,0.0,381.0,True,348.77777777777777,54
microsoft/vscode,79559974,4.9616087962962965,False,58,134.0,120.0,0.8583333333333333,68.73750000000001,0.3988888888888889,28.0,3.0,0.1071428571428571,0.1716417910447761,7510,2124,2022-10-11 17:19:31+00:00,313.0,0.0,381.0,True,348.77777777777777,54
microsoft/vscode,81875229,22.13954861111111,False,59,679.0,622.0,0.8938906752411575,63.166743105515586,0.9975,67.0,15.0,0.2238805970149253,0.2076583210603829,7625,2188,2022-11-02 20:40:28+00:00,366.0,0.0,381.0,True,348.4642857142857,56
microsoft/vscode,82594810,6.945891203703703,False,60,225.0,213.0,0.8967136150234741,57.07280541012217,1.073888888888889,40.0,8.0,0.2,0.1244444444444444,7684,2218,2022-11-09 19:22:33+00:00,377.0,0.0,381.0,True,347.7719298245614,57
microsoft/vscode,85353072,28.035983796296296,False,61,913.0,709.0,0.9026798307475318,96.24395486111112,0.5272222222222223,77.0,27.0,0.3506493506493506,0.0963855421686747,6738,2198,2022-12-07 20:14:22+00:00,279.0,0.0,381.0,True,347.49152542372883,59
microsoft/vscode,86140126,7.572372685185186,False,62,309.0,276.0,0.9384057971014492,37.11917953667953,0.5002777777777778,46.0,10.0,0.217391304347826,0.1229773462783171,5768,1815,2022-12-15 09:58:35+00:00,231.0,0.0,381.0,True,347.98333333333335,60
microsoft/vscode,79815982,0.00125,False,63,0.0,0.0,,,,0.0,0.0,,,5768,1815,2022-12-15 10:00:23+00:00,231.0,0.0,381.0,True,347.98333333333335,60
microsoft/vscode,86689083,5.379027777777778,False,64,205.0,144.0,0.9652777777777778,28.550601518784973,0.4627777777777778,31.0,4.0,0.1290322580645161,0.2585365853658536,5547,1765,2022-12-20 19:06:11+00:00,211.0,0.0,381.0,True,347.98333333333335,60
microsoft/vscode,88483006,20.96,False,65,451.0,308.0,0.9090909090909091,42.34079761904761,0.5334722222222222,37.0,4.0,0.1081081081081081,0.3148558758314856,5496,1737,2023-01-10 18:08:35+00:00,409.0,1.0,381.0,True,346.8524590163934,61
microsoft/vscode,91182971,23.07056712962963,False,66,837.0,665.0,0.9293233082706767,84.14958603020496,0.5823611111111111,53.0,15.0,0.2830188679245283,0.1565113500597371,5666,1818,2023-02-02 19:50:12+00:00,388.0,1.0,381.0,True,341.109375,64
microsoft/vscode,91935081,6.97056712962963,False,67,156.0,146.0,0.9178082191780822,233.3832669983416,0.8419444444444444,30.0,5.0,0.1666666666666666,0.1858974358974359,5793,1865,2023-02-09 19:07:49+00:00,362.0,0.0,381.0,True,342.15384615384613,65
microsoft/vscode,94139371,20.037256944444444,False,68,617.0,404.0,0.9108910891089109,67.92448369565217,0.6506944444444445,49.0,11.0,0.2244897959183673,0.1410048622366288,6073,1970,2023-03-01 20:01:28+00:00,347.0,0.0,381.0,True,342.15384615384613,65
microsoft/vscode,95113631,7.931967592592593,False,69,334.0,242.0,0.9173553719008265,94.41144269269269,1.1745833333333333,38.0,7.0,0.1842105263157894,0.1616766467065868,6291,2004,2023-03-09 18:23:30+00:00,306.0,0.0,381.0,True,342.8484848484849,66
microsoft/vscode,95724132,5.903078703703704,False,70,183.0,145.0,0.8758620689655172,27.405658355205603,1.5847222222222221,34.0,4.0,0.1176470588235294,0.2240437158469945,6412,2026,2023-03-15 16:03:56+00:00,299.0,0.0,381.0,True,343.13432835820896,67
microsoft/vscode,97531004,15.120405092592591,False,71,736.0,420.0,0.9333333333333333,55.09281887755102,0.7609722222222222,53.0,13.0,0.2452830188679245,0.1480978260869565,6435,2056,2023-03-30 18:57:19+00:00,258.0,0.0,381.0,True,343.13432835820896,67
microsoft/vscode,98217566,5.890486111111112,False,72,232.0,127.0,0.9291338582677166,73.7855131826742,1.390138888888889,28.0,1.0,0.0357142857142857,0.2284482758620689,6481,2070,2023-04-05 16:19:37+00:00,280.0,0.0,381.0,True,343.19117647058823,68
microsoft/vscode,98954070,6.035902777777777,False,73,183.0,96.0,0.9375,88.98866666666666,1.7159722222222222,31.0,4.0,0.1290322580645161,0.2404371584699453,6494,2086,2023-04-11 17:11:19+00:00,307.0,0.0,381.0,True,342.6521739130435,69
microsoft/vscode,99179067,1.007337962962963,False,74,47.0,28.0,0.9642857142857143,22.245606995884774,0.6419444444444444,14.0,1.0,0.0714285714285714,0.2127659574468085,6485,2086,2023-04-12 17:21:53+00:00,315.0,0.0,381.0,True,342.6521739130435,69
microsoft/vscode,101788867,21.19547453703704,False,75,749.0,483.0,0.8674948240165632,69.31244364889949,0.7561111111111111,48.0,11.0,0.2291666666666666,0.1762349799732977,6544,2138,2023-05-03 22:03:22+00:00,327.0,0.0,381.0,True,340.84507042253523,71
microsoft/vscode,102384496,5.828472222222223,False,76,135.0,89.0,0.8764044943820225,377.2530092592592,2.0176388888888885,26.0,1.0,0.0384615384615384,0.2962962962962963,6666,2189,2023-05-09 17:56:22+00:00,278.0,0.0,381.0,True,340.0,72
microsoft/vscode,102722107,2.3119444444444444,False,77,171.0,109.0,0.9357798165137615,175.69194444444446,1.0834722222222222,35.0,3.0,0.0857142857142857,0.1345029239766081,6649,2185,2023-05-12 01:25:34+00:00,267.0,0.0,381.0,True,339.54794520547944,73
microsoft/vscode,107875358,27.70425925925926,False,78,1094.0,652.0,0.9095092024539877,94.80087549184934,0.9466666666666667,66.0,16.0,0.2424242424242424,0.1755027422303473,6745,2212,2023-06-08 18:19:42+00:00,390.0,1.0,381.0,True,338.25,76
microsoft/vscode,108419575,5.072256944444445,False,79,155.0,104.0,0.9423076923076923,216.67378401360546,1.2420833333333334,27.0,0.0,0.0,0.1806451612903225,6826,2248,2023-06-13 20:03:45+00:00,400.0,1.0,381.0,True,337.3246753246753,77
microsoft/vscode,108764918,1.8735648148148147,False,80,94.0,42.0,0.9761904761904762,14.016422764227642,1.2697222222222222,21.0,1.0,0.0476190476190476,0.2127659574468085,6854,2260,2023-06-15 17:01:41+00:00,388.0,1.0,381.0,True,337.3246753246753,77
microsoft/vscode,111301684,21.04125,False,81,854.0,503.0,0.9343936381709742,24.950758274231678,1.0502777777777776,55.0,12.0,0.2181818181818181,0.1920374707259953,7063,2356,2023-07-06 18:01:05+00:00,345.0,0.0,381.0,True,337.3246753246753,77
microsoft/vscode,112148927,6.9634837962962965,False,82,277.0,188.0,0.898936170212766,151.64736028928337,1.655,29.0,4.0,0.1379310344827586,0.2021660649819494,7149,2387,2023-07-13 17:08:30+00:00,311.0,0.0,381.0,True,338.0,78
microsoft/vscode,113907434,14.274479166666667,False,83,496.0,334.0,0.8982035928143712,56.99761018518519,0.8436111111111111,45.0,7.0,0.1555555555555555,0.2540322580645161,7337,2471,2023-07-27 23:43:45+00:00,233.0,0.0,381.0,True,339.4,80
microsoft/vscode,115015295,6.772013888888889,False,84,165.0,121.0,0.9256198347107438,39.422934027777785,1.24,30.0,0.0,0.0,0.206060606060606,7357,2461,2023-08-03 18:15:27+00:00,300.0,0.0,381.0,True,339.4,80
microsoft/vscode,115963844,6.953043981481481,False,85,249.0,142.0,0.9084507042253521,119.16844315245478,1.2097222222222221,32.0,3.0,0.09375,0.2048192771084337,7429,2478,2023-08-10 17:07:50+00:00,316.0,0.0,381.0,True,339.4691358024691,81
microsoft/vscode,120333378,28.06414351851852,False,86,1232.0,617.0,0.9108589951377634,70.80681148675366,1.0897222222222223,64.0,16.0,0.25,0.1663961038961039,7552,2562,2023-09-07 18:40:12+00:00,361.0,0.0,381.0,True,337.39285714285717,84
microsoft/vscode,120835552,4.940300925925926,False,87,206.0,127.0,0.9133858267716536,83.37464559386974,0.6063888888888889,27.0,1.0,0.037037037037037,0.1359223300970873,7604,2574,2023-09-12 17:14:14+00:00,363.0,0.0,381.0,True,337.1411764705882,85
microsoft/vscode,121480572,5.543611111111111,False,88,133.0,84.0,0.8928571428571429,32.72805555555556,2.1755555555555555,34.0,5.0,0.1470588235294117,0.1654135338345864,7690,2603,2023-09-18 06:17:02+00:00,361.0,0.0,381.0,True,337.1411764705882,85
microsoft/vscode,123355143,14.389953703703704,False,89,470.0,361.0,0.9307479224376731,74.92613508597883,0.7022222222222223,42.0,3.0,0.0714285714285714,0.2106382978723404,7838,2671,2023-10-02 15:38:34+00:00,344.0,0.0,381.0,True,337.1411764705882,85
microsoft/vscode,123736439,2.1089467592592595,False,90,132.0,76.0,0.9473684210526315,250.76762731481483,2.070277777777778,22.0,0.0,0.0,0.1893939393939394,7816,2678,2023-10-04 18:15:27+00:00,352.0,0.0,381.0,True,337.1411764705882,85
microsoft/vscode,124696615,7.1340625,False,91,248.0,176.0,0.8693181818181818,37.79406318082789,1.318888888888889,42.0,9.0,0.2142857142857142,0.1975806451612903,7897,2699,2023-10-11 21:28:30+00:00,349.0,0.0,381.0,True,337.4186046511628,86
microsoft/vscode,127569793,20.85971064814815,False,92,793.0,498.0,0.9257028112449799,26.212939865027717,0.8172222222222222,50.0,6.0,0.12,0.1778058007566204,8146,2750,2023-11-01 18:06:29+00:00,381.0,0.0,381.0,True,338.0449438202247,89
