release_id,repository_name,split,shap_cycle_length_days,shap_release_sequence,shap_commit_count,shap_pr_count,shap_pct_merged,shap_avg_time_to_merge_hours,shap_median_time_to_merge_hours,shap_distinct_contributors,shap_first_time_contributor_count,shap_first_time_contributor_share,shap_top_contributor_share,shap_open_bugs_at_release_repo_z,shap_prior_releases_avg_bugs_repo_z,shap_had_commit_activity,shap_had_pr_activity,shap_has_prior_release_history,shap_has_prior_release,shap_repo_kubernetes/kubernetes,shap_repo_microsoft/vscode,shap_base_value,shap_sum_plus_base
42868108,kubernetes/kubernetes,train,-0.0035379698661765252,0.06772358462063799,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.012166257911366711,0.1381698318989416,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.15426265641132247
42868402,kubernetes/kubernetes,train,-0.0035384671582684673,0.06655484738604675,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.012166257911366711,0.1381698318989416,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.1530934218846393
42868425,kubernetes/kubernetes,train,-0.003539825433683774,0.06538611015145553,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.012166257911366711,0.1381698318989416,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.15192332637463277
44743553,kubernetes/kubernetes,train,0.007638131785659181,0.061879898447681825,0.015223208594708666,0.009245546045575976,0.006247789408213198,-0.0015826688530569974,0.0009047307158695689,0.018162447780321986,0.05239450189287549,0.01669832150239709,0.0034962830300537,0.019547268369820566,0.141155622214884,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.2643724829528493
44821176,kubernetes/kubernetes,train,-0.0032019674130988936,0.06071116121309059,-0.01085319987058882,-0.0026379168933675866,0.014823406080787981,-0.002877510934016045,0.002143414127640644,-0.0031719493017043515,-0.007928166131649615,0.013439069690840562,0.0025982228816388907,0.019547268369820566,0.141155622214884,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.137108856052123
44821813,kubernetes/kubernetes,train,-0.0035378362653160026,0.059542423978499355,-0.011919719644220618,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005649492188649345,-0.014345471240641647,-0.00741282656803171,0.0015344029505038033,0.019547268369820566,0.141155622214884,0.016123186075228207,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.15644843014444063
44822353,kubernetes/kubernetes,train,-0.0035376507085652783,0.05837368674390812,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.01983115338745341,0.141155622214884,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.10325790679996388
46289135,kubernetes/kubernetes,train,0.005494773180305908,0.053698737805543184,0.014636622719211177,0.006935907480640236,0.007944143667420156,-0.003920388090540451,0.00045157906486496943,0.01706131760834643,0.04726065780568186,0.015316165036343928,0.0024271453384320644,0.0025141673118501307,0.14133011645412738,-0.0038359996610208376,-0.009771793854520868,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.22451234740007203
46289180,kubernetes/kubernetes,train,-0.0035395953433128746,0.05253000057095195,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.0025141673118501307,0.14133011645412738,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.08026978415590019
46289230,kubernetes/kubernetes,train,-0.0035396398769330486,0.051361263336360714,-0.011866393655539029,-0.0031035698298465665,0.006039622659986339,-0.0022793327472482084,0.0001699859865338954,-0.005511850917152401,-0.014345471240641647,-0.026268716464038378,-0.012147345361688112,0.0025141673118501307,0.14133011645412738,-0.0038359996610208376,0.03361497085955178,-0.008894752460668733,-0.002298540005063637,0.00017405528007958385,0.00018235048415890032,-0.06219391776511934,0.07910100238768877
